timestamp,lat,lon,speed_kmh
2025-05-04T17:15:41,32.474944554269314,-111.29347993992269,30.160800000000002
2025-05-04T17:15:42,32.47499719262123,-111.29357608035207,33.93000000000001
2025-05-04T17:15:43,32.475048741325736,-111.29362285137177,27.486
2025-05-04T17:15:44,32.47504664584994,-111.29365989938378,17.442
2025-05-04T17:15:45,32.47502158395946,-111.29371530376375,16.8084
2025-05-04T17:15:46,32.474989984184504,-111.29376333206892,18.1404
2025-05-04T17:15:47,32.474923599511385,-111.29377054050565,20.1384
2025-05-04T17:15:48,32.47485009022057,-111.29375369288027,23.85
2025-05-04T17:15:49,32.47478982433677,-111.29372368566692,24.5448
2025-05-04T17:15:50,32.47473534196615,-111.29366484470665,26.4024
2025-05-04T17:15:51,32.47470198199153,-111.29358362406492,26.4348
2025-05-04T17:15:52,32.47465504333377,-111.29354565404356,25.0524
2025-05-04T17:15:53,32.474603578448296,-111.2935534492135,22.215600000000002
2025-05-04T17:15:54,32.47452110052109,-111.2935537006706,27.9324
2025-05-04T17:15:55,32.474449602887034,-111.29357968457043,27.8712
2025-05-04T17:15:56,32.47439864091575,-111.29359183833003,23.4648
2025-05-04T17:15:57,32.474337285384536,-111.29359938204288,25.059600000000003
2025-05-04T17:15:58,32.474314821884036,-111.29357784055173,17.9316
2025-05-04T17:15:59,32.47425011359155,-111.29354238510132,21.1536
2025-05-04T17:16:00,32.4741783645004,-111.29352352581918,25.9416
2025-05-04T17:16:01,32.47410292737186,-111.29354582168162,28.3284
2025-05-04T17:16:02,32.47399848885834,-111.29357314668596,34.9092
2025-05-04T17:16:03,32.47390368953347,-111.29361773841083,37.0512
2025-05-04T17:16:04,32.473868150264025,-111.29371974617243,32.904
2025-05-04T17:16:05,32.47386647388339,-111.29381303675473,29.8512
2025-05-04T17:16:06,32.47389329597354,-111.29391169175506,30.924
2025-05-04T17:16:07,32.473936043679714,-111.29399693571031,30.762
2025-05-04T17:16:08,32.4740060325712,-111.29403423517942,27.3996
2025-05-04T17:16:09,32.47407551854849,-111.29402459599078,24.1308
2025-05-04T17:16:10,32.47415388934314,-111.29403498955071,26.737199999999998
2025-05-04T17:16:11,32.47422019019723,-111.29404437728226,26.6868
2025-05-04T17:16:12,32.47429302893579,-111.29406248219311,28.638
2025-05-04T17:16:13,32.47438623569906,-111.29406407475471,32.922
2025-05-04T17:16:14,32.47447759844363,-111.29407413303852,34.5816
2025-05-04T17:16:15,32.47453199699521,-111.29408352077007,26.9568
2025-05-04T17:16:16,32.47455504722893,-111.29408947192132,17.3088
2025-05-04T17:16:17,32.47456426732242,-111.29409248940647,11.2104
2025-05-04T17:16:18,32.47460030950606,-111.29408678971231,11.9412
2025-05-04T17:16:19,32.47463651932776,-111.29407706670463,13.0608
2025-05-04T17:16:20,32.474668873474,-111.29406893625855,13.716000000000001
2025-05-04T17:16:21,32.47469234280288,-111.29407656379044,11.214
2025-05-04T17:16:22,32.474727127701044,-111.29407849162817,13.114799999999999
2025-05-04T17:16:23,32.474762834608555,-111.29408092238009,13.6944
2025-05-04T17:16:24,32.474806839600205,-111.29408150911331,16.253999999999998
2025-05-04T17:16:25,32.474868865683675,-111.29409592598677,21.481199999999998
2025-05-04T17:16:26,32.47495804913342,-111.29410615190864,28.6092
2025-05-04T17:16:27,32.475045220926404,-111.29412316717207,31.068000000000005
2025-05-04T17:16:28,32.47510221786797,-111.29413079470396,25.473599999999998
2025-05-04T17:16:29,32.475133650004864,-111.294109756127,18.0144
2025-05-04T17:16:30,32.47515259310603,-111.29405787214637,17.064
2025-05-04T17:16:31,32.47519098222256,-111.2939889729023,22.384800000000002
2025-05-04T17:16:32,32.475239681079984,-111.29389459267259,29.984400000000004
2025-05-04T17:16:33,32.475286619737744,-111.29382535815239,29.106000000000005
2025-05-04T17:16:34,32.47533858753741,-111.29379074089229,24.814799999999998
2025-05-04T17:16:35,32.47539600357413,-111.2937955185771,21.6792
2025-05-04T17:16:36,32.47544948011637,-111.29386735148728,21.5388
2025-05-04T17:16:37,32.47543305158615,-111.29392761737108,15.937199999999999
2025-05-04T17:16:38,32.475441014394164,-111.29395653493702,13.5612
2025-05-04T17:16:39,32.47547806240618,-111.2939770705998,14.1228
2025-05-04T17:16:40,32.47551846317947,-111.29402727819979,17.416800000000002
2025-05-04T17:16:41,32.47558635659516,-111.2940323073417,20.2896
2025-05-04T17:16:42,32.47567160055041,-111.29394446499646,29.4372
2025-05-04T17:16:43,32.4757534917444,-111.29386592656374,35.74080000000001
2025-05-04T17:16:44,32.47581451199949,-111.29382887855172,32.8428
2025-05-04T17:16:45,32.475876454263926,-111.29380792379379,28.314
2025-05-04T17:16:46,32.47592934407294,-111.29384455271065,23.3748
2025-05-04T17:16:47,32.47593420557678,-111.29394102841616,22.0392
2025-05-04T17:16:48,32.4759123288095,-111.29405803978443,29.357999999999997
2025-05-04T17:16:49,32.47588793747127,-111.29412895068526,26.568
2025-05-04T17:16:50,32.47590076178312,-111.29417287185788,19.296000000000003
2025-05-04T17:16:51,32.475913586094975,-111.2941858638078,12.3084
2025-05-04T17:16:52,32.475915011018515,-111.29424311220646,15.8436
2025-05-04T17:16:53,32.47591786086559,-111.29436054266989,27.215999999999998
2025-05-04T17:16:54,32.47591283172369,-111.29445475526154,29.5848
2025-05-04T17:16:55,32.47593772597611,-111.29456003196537,32.9688
2025-05-04T17:16:56,32.475979467853904,-111.2946676556021,35.8956
2025-05-04T17:16:57,32.47603755444288,-111.29477025009692,38.7072
2025-05-04T17:16:58,32.47608809731901,-111.29487359896302,39.798
2025-05-04T17:16:59,32.4761142488569,-111.29498155787587,37.476
2025-05-04T17:17:00,32.47607896104455,-111.29510074853897,36.208800000000004
2025-05-04T17:17:01,32.475994136184454,-111.29517249763012,33.9084
2025-05-04T17:17:02,32.475906712934375,-111.2951441667974,28.4364
2025-05-04T17:17:03,32.475847536697984,-111.29510535858572,26.1
2025-05-04T17:17:04,32.47579489834607,-111.29504593089223,26.6292
2025-05-04T17:17:05,32.47573245316744,-111.29497510381043,30.304799999999997
2025-05-04T17:17:06,32.47566623613238,-111.29490343853831,33.7716
2025-05-04T17:17:07,32.4755946546793,-111.29482598975301,36.7272
2025-05-04T17:17:08,32.47553522698581,-111.2947329506278,38.0268
2025-05-04T17:17:09,32.475484516471624,-111.2946864310652,29.649600000000003
2025-05-04T17:17:10,32.475423412397504,-111.29467997699976,26.4492
2025-05-04T17:17:11,32.47539893724024,-111.29464661702514,23.259600000000002
2025-05-04T17:17:12,32.47533808462322,-111.29457218572497,29.4012
2025-05-04T17:17:13,32.4752545170486,-111.29452080465853,33.9084
2025-05-04T17:17:14,32.475161142647266,-111.29449054598808,36.4356
2025-05-04T17:17:15,32.47505628503859,-111.29448601976037,38.7072
2025-05-04T17:17:16,32.474968107417226,-111.29449733532965,37.058400000000006
2025-05-04T17:17:17,32.474871380254626,-111.29453253932297,37.3716
2025-05-04T17:17:18,32.47481002472341,-111.29459213465452,33.912
2025-05-04T17:17:19,32.474804911762476,-111.29469305276871,30.369600000000002
2025-05-04T17:17:20,32.47483282350004,-111.29481769166887,34.074
2025-05-04T17:17:21,32.474827375262976,-111.29492120817304,34.8444
2025-05-04T17:17:22,32.47481178492308,-111.29503126256168,36.3348
2025-05-04T17:17:23,32.47482863254845,-111.29513184539974,34.315200000000004
2025-05-04T17:17:24,32.47491127811372,-111.29520384594798,34.0308
2025-05-04T17:17:25,32.475028624758124,-111.29521549679339,36.72
2025-05-04T17:17:26,32.47513641603291,-111.29518448375165,38.8296
2025-05-04T17:17:27,32.47523984871805,-111.29514860920608,40.464
2025-05-04T17:17:28,32.47533934190869,-111.29514408297837,39.942
2025-05-04T17:17:29,32.475444953888655,-111.2951856572181,40.931999999999995
2025-05-04T17:17:30,32.47554394416511,-111.29526369273663,43.3764
2025-05-04T17:17:31,32.4756343010813,-111.29534441046417,45.1512
2025-05-04T17:17:32,32.475732285529375,-111.29537207074463,41.997600000000006
2025-05-04T17:17:33,32.4758589360863,-111.29535673186183,45.122400000000006
2025-05-04T17:17:34,32.475983491167426,-111.29535857588053,47.397600000000004
2025-05-04T17:17:35,32.4760867562145,-111.29536779597402,43.092000000000006
2025-05-04T17:17:36,32.4761504586786,-111.29537877626717,32.4108
